,index,tavg,tmin,tmax,prcp,wspd,pres,tsun,mrc,time
368,2022-09-01,8.8,9.4,20.4,156.3,6.9,1015.9,,L'Assomption,
369,2022-10-01,3.0,2.5,16.3,42.9,7.0,1018.0,,L'Assomption,
370,2022-11-01,-8.6,-1.2,7.7,87.0,8.8,1017.9,,L'Assomption,
371,2022-12-01,-11.5,-6.0,1.5,110.1,11.5,1019.3,,L'Assomption,
372,2023-01-01,-20.5,-9.8,-1.8,85.5,8.2,1016.8,,L'Assomption,
373,2023-02-01,-26.8,-14.8,-2.6,64.9,9.7,1016.9,,L'Assomption,
374,2023-03-01,-1.1,-5.5,2.9,66.0,,,,L'Assomption,
375,2023-04-01,-4.1,1.8,12.6,96.8,10.6,1016.1,,L'Assomption,
376,2023-05-01,2.5,5.9,20.2,59.9,10.2,1015.8,,L'Assomption,
377,2023-06-01,10.1,13.3,24.1,115.7,7.3,1011.5,,L'Assomption,
378,2023-07-01,15.8,17.0,27.1,186.8,6.1,1011.6,,L'Assomption,
379,2023-08-01,12.4,13.5,24.3,124.0,6.7,1012.1,,L'Assomption,
380,2023-09-01,7.4,11.7,23.2,21.7,5.9,1018.7,,L'Assomption,
381,2023-10-01,2.8,7.6,16.5,178.5,7.7,1012.5,,L'Assomption,
382,2023-11-01,-5.6,-2.9,5.0,54.1,9.0,1017.8,,L'Assomption,
383,2023-12-01,-11.5,-5.2,1.1,132.8,7.5,1019.4,,L'Assomption,
384,2016-01-01,-12.1,-13.7,-3.4,47.6,,,,Joliette,
385,2016-02-01,-10.7,-13.2,-2.8,128.8,,,,Joliette,
386,2016-03-01,-10.7,-7.5,2.4,118.0,,,,Joliette,
387,2016-04-01,0.8,-2.9,8.9,,,,,Joliette,
388,2016-05-01,13.8,6.8,20.2,40.6,,,,Joliette,
389,2016-06-01,14.7,12.4,24.6,74.9,10.1,1011.7,,Joliette,
390,2016-07-01,17.0,14.1,26.6,126.0,8.4,1012.9,,Joliette,
391,2016-08-01,17.5,15.6,27.1,,,,,Joliette,
392,2016-09-01,13.0,9.6,22.8,,,,,Joliette,
393,2016-10-01,6.4,3.1,12.6,,,,,Joliette,
394,2016-11-01,1.5,-0.3,7.1,58.0,,,,Joliette,
395,2016-12-01,-13.2,-11.0,-2.6,115.2,,,,Joliette,
396,2017-01-01,-13.2,-11.6,-2.9,69.6,,,,Joliette,
397,2017-02-01,-13.0,-11.5,-2.1,113.7,,,,Joliette,
398,2017-03-01,-11.6,-10.7,-1.5,95.0,,,,Joliette,
399,2017-04-01,0.5,1.4,10.7,,,,,Joliette,
400,2017-05-01,9.9,7.0,17.0,,,,,Joliette,
401,2017-06-01,14.7,12.4,23.1,,,,,Joliette,
402,2017-07-01,18.0,13.9,25.0,,,,,Joliette,
403,2017-08-01,15.2,12.5,24.2,75.1,,,,Joliette,
404,2017-09-01,14.4,10.5,23.3,50.0,,,,Joliette,
405,2017-10-01,7.4,5.2,17.0,,,,,Joliette,
406,2017-11-01,-3.3,-4.6,3.2,,,,,Joliette,
407,2017-12-01,-15.9,-15.3,-6.8,63.8,,,,Joliette,
408,2018-01-01,-15.8,-18.0,-7.3,111.6,,,,Joliette,
409,2018-02-01,-14.4,-14.0,-1.9,77.4,,,,Joliette,
410,2018-03-01,-3.3,-6.4,2.6,55.5,,,,Joliette,
411,2018-04-01,-2.1,-2.8,6.7,,,,,Joliette,
412,2018-05-01,9.6,6.7,21.3,,,,,Joliette,
413,2018-06-01,15.3,12.2,24.3,102.0,,,,Joliette,
414,2018-07-01,20.0,16.7,29.3,103.2,,,,Joliette,
415,2018-08-01,19.8,16.3,27.3,70.7,,,,Joliette,
416,2018-09-01,11.8,10.9,21.9,,,,,Joliette,
417,2018-10-01,2.7,3.7,10.2,95.1,,,,Joliette,
418,2018-11-01,-5.9,-5.5,1.5,112.5,,,,Joliette,
419,2018-12-01,-13.0,-11.2,-2.5,94.7,,,,Joliette,
420,2019-01-01,-19.1,-17.0,-7.1,96.4,,,,Joliette,
421,2019-02-01,-17.7,-16.0,-4.4,79.6,,,,Joliette,
422,2019-03-01,-9.4,-9.2,1.0,67.9,,,,Joliette,
423,2019-04-01,-0.9,0.0,9.1,,,,,Joliette,
424,2019-05-01,7.4,6.1,16.7,103.5,,,,Joliette,
425,2019-06-01,14.8,11.0,23.8,63.1,,,,Joliette,
426,2019-07-01,21.0,15.6,28.8,83.7,7.2,1013.1,,Joliette,
427,2019-08-01,16.3,15.8,25.9,,,,,Joliette,
428,2019-09-01,11.3,9.0,20.7,,,,,Joliette,
429,2019-10-01,8.3,3.6,13.9,,,,,Joliette,
430,2019-11-01,-5.8,-6.3,2.1,,,,,Joliette,
431,2019-12-01,-11.7,-8.9,-1.2,,,,,Joliette,
432,2020-01-01,-7.5,-11.8,-3.0,,8.1,1019.3,,Joliette,
433,2020-02-01,-11.6,-13.9,-2.2,,10.3,1015.7,,Joliette,
434,2020-03-01,-8.9,-5.4,3.6,,,,,Joliette,
435,2020-04-01,0.3,-0.6,9.8,,11.6,1011.6,,Joliette,
436,2020-05-01,8.2,8.2,19.7,,,,,Joliette,
437,2020-06-01,16.5,14.6,26.5,,,,,Joliette,
438,2020-07-01,19.7,19.1,29.4,,,,,Joliette,
439,2020-08-01,18.8,16.1,25.4,,,,,Joliette,
440,2020-09-01,11.2,8.1,19.9,61.1,8.1,1018.1,,Joliette,
441,2020-10-01,2.5,2.5,12.7,,8.1,1018.6,,Joliette,
442,2020-11-01,0.6,-1.1,8.2,73.1,9.4,1018.1,,Joliette,
443,2020-12-01,-3.7,-6.4,0.9,86.0,10.5,1015.4,,Joliette,
444,2021-01-01,-8.1,-11.9,-3.3,49.9,7.2,1017.0,,Joliette,
445,2021-02-01,-9.2,-14.6,-3.5,72.7,8.3,1019.7,,Joliette,
446,2021-03-01,-1.7,-7.0,4.8,61.3,,,,Joliette,
447,2021-04-01,8.1,2.4,14.0,66.5,10.1,1012.6,,Joliette,
448,2021-05-01,13.0,6.9,20.5,15.0,9.4,1017.4,,Joliette,
449,2021-06-01,20.2,14.7,27.3,94.4,10.2,1012.8,,Joliette,
450,2021-07-01,18.8,14.3,25.0,70.7,7.4,1014.7,,Joliette,
451,2021-08-01,12.7,16.8,28.3,21.0,7.1,1016.2,,Joliette,
452,2021-09-01,6.9,10.7,22.1,78.6,7.4,1014.7,,Joliette,
453,2021-10-01,3.8,6.6,16.0,109.0,7.0,1015.9,,Joliette,
454,2021-11-01,-5.8,-2.9,5.9,66.3,7.6,1016.8,,Joliette,
455,2021-12-01,-14.0,-9.3,0.0,95.9,9.5,1016.0,,Joliette,
456,2022-01-01,-25.6,-22.4,-9.0,39.1,7.6,1019.8,,Joliette,
457,2022-02-01,-25.5,-15.6,-3.0,81.9,11.2,1021.3,,Joliette,
458,2022-03-01,-2.7,-7.2,2.0,80.7,,,,Joliette,
459,2022-04-01,-7.5,0.5,10.7,108.6,11.1,1015.3,,Joliette,
460,2022-05-01,1.6,8.6,22.1,61.4,9.2,1016.9,,Joliette,
461,2022-06-01,10.0,12.2,23.7,101.0,8.8,1012.8,,Joliette,
462,2022-07-01,11.7,14.7,27.4,98.8,8.6,1011.7,,Joliette,
463,2022-08-01,12.0,14.7,26.0,107.4,6.5,1015.2,,Joliette,
464,2022-09-01,8.8,9.4,20.4,156.3,6.9,1015.9,,Joliette,
465,2022-10-01,3.0,2.5,16.3,42.9,7.0,1018.0,,Joliette,
466,2022-11-01,-8.6,-1.2,7.7,87.0,8.8,1017.9,,Joliette,
467,2022-12-01,-11.5,-6.0,1.5,110.1,11.5,1019.3,,Joliette,
468,2023-01-01,-20.5,-9.8,-1.8,85.5,8.2,1016.8,,Joliette,
469,2023-02-01,-26.8,-14.8,-2.6,64.9,9.7,1016.9,,Joliette,
470,2023-03-01,-1.1,-5.5,2.9,66.0,,,,Joliette,
471,2023-04-01,-4.1,1.8,12.6,96.8,10.6,1016.1,,Joliette,
472,2023-05-01,2.5,5.9,20.2,59.9,10.2,1015.8,,Joliette,
473,2023-06-01,10.1,13.3,24.1,115.7,7.3,1011.5,,Joliette,
474,2023-07-01,15.8,17.0,27.1,186.8,6.1,1011.6,,Joliette,
475,2023-08-01,12.4,13.5,24.3,124.0,6.7,1012.1,,Joliette,
476,2023-09-01,7.4,11.7,23.2,21.7,5.9,1018.7,,Joliette,
477,2023-10-01,2.8,7.6,16.5,178.5,7.7,1012.5,,Joliette,
478,2023-11-01,-5.6,-2.9,5.0,54.1,9.0,1017.8,,Joliette,
479,2023-12-01,-11.5,-5.2,1.1,132.8,7.5,1019.4,,Joliette,
480,2016-01-01,-12.1,-10.9,-2.7,44.0,20.9,,,D'Autray,
481,2016-02-01,-10.7,-11.6,-3.1,124.1,,,,D'Autray,
482,2016-03-01,-10.7,-5.7,,,,,,D'Autray,
483,2016-04-01,0.8,-1.2,9.0,,,,,D'Autray,
484,2016-05-01,13.8,9.0,20.4,56.7,,,,D'Autray,
485,2016-06-01,14.7,14.3,24.6,78.4,19.6,,,D'Autray,
486,2016-07-01,17.0,16.7,26.3,,,,,D'Autray,
487,2016-08-01,17.5,,27.0,,,,,D'Autray,
488,2016-09-01,13.0,12.4,22.5,,,,,D'Autray,
489,2016-10-01,6.4,5.5,13.4,175.8,,,,D'Autray,
490,2016-11-01,1.5,1.0,6.9,107.0,,,,D'Autray,
491,2016-12-01,-13.2,-8.5,-1.5,,22.2,,,D'Autray,
492,2017-01-01,-13.2,-9.0,-2.1,,,,,D'Autray,
493,2017-02-01,-13.0,-9.0,-1.3,,19.7,,,D'Autray,
494,2017-03-01,-11.6,-8.9,-0.9,,,,,D'Autray,
495,2017-04-01,0.5,2.6,11.3,,,,,D'Autray,
496,2017-05-01,9.9,8.8,17.8,,,,,D'Autray,
497,2017-06-01,14.7,14.4,23.7,,,,,D'Autray,
498,2017-07-01,18.0,16.3,25.5,,,,,D'Autray,
499,2017-08-01,15.2,15.2,24.8,95.0,,,,D'Autray,
500,2017-09-01,14.4,13.5,23.5,,,,,D'Autray,
501,2017-10-01,7.4,8.4,18.0,,21.1,,,D'Autray,
502,2017-11-01,-3.3,-2.8,4.6,93.5,,,,D'Autray,
503,2017-12-01,-15.9,-12.3,-5.8,,23.1,,,D'Autray,
504,2018-01-01,-15.8,-15.1,-6.1,,,,,D'Autray,
505,2018-02-01,-14.4,-10.4,-0.9,71.6,,,,D'Autray,
506,2018-03-01,-3.3,-4.0,3.0,48.8,,,,D'Autray,
507,2018-04-01,-2.1,-0.6,7.7,,,,,D'Autray,
508,2018-05-01,9.6,9.2,21.5,55.4,,,,D'Autray,
509,2018-06-01,15.3,13.4,24.2,,,,,D'Autray,
510,2018-07-01,20.0,18.6,29.4,62.2,,,,D'Autray,
511,2018-08-01,19.8,18.0,27.9,88.2,,,,D'Autray,
512,2018-09-01,11.8,12.4,22.0,81.8,,,,D'Autray,
513,2018-10-01,2.7,3.7,10.2,95.1,,,,D'Autray,
514,2018-11-01,-5.9,-4.1,1.6,134.3,,,,D'Autray,
515,2018-12-01,-13.0,-9.9,-2.6,94.2,,,,D'Autray,
516,2019-01-01,-19.1,-15.7,-6.5,,,,,D'Autray,
517,2019-02-01,-17.7,-13.7,-3.8,64.2,,,,D'Autray,
518,2019-03-01,-9.4,-7.4,1.3,68.0,,,,D'Autray,
519,2019-04-01,-0.9,0.5,8.8,,,,,D'Autray,
520,2019-05-01,7.4,,,,,,,D'Autray,
521,2019-06-01,14.8,12.8,23.6,,16.8,,,D'Autray,
522,2019-07-01,21.0,18.1,28.9,62.0,,,,D'Autray,
523,2019-08-01,16.3,15.8,25.9,75.4,16.5,,,D'Autray,
524,2019-09-01,11.3,11.2,20.4,,,,,D'Autray,
525,2019-10-01,8.3,5.4,13.9,,,,,D'Autray,
526,2019-11-01,-5.8,-4.4,2.1,,,,,D'Autray,
527,2019-12-01,-11.7,-7.9,-0.9,62.2,,,,D'Autray,
528,2020-01-01,-7.5,-9.8,-2.6,,,,,D'Autray,
529,2020-02-01,-11.6,-11.2,-2.0,79.1,,,,D'Autray,
530,2020-03-01,-8.9,-4.3,4.0,,,,,D'Autray,
531,2020-04-01,0.3,0.2,9.7,,,,,D'Autray,
532,2020-05-01,8.2,8.2,19.7,20.8,,,,D'Autray,
533,2020-06-01,16.5,14.6,26.5,24.0,,,,D'Autray,
534,2020-07-01,19.7,19.1,29.4,81.8,,,,D'Autray,
535,2020-08-01,18.8,16.1,25.4,193.2,,,,D'Autray,
536,2020-09-01,11.2,10.3,19.9,113.6,18.7,,,D'Autray,
537,2020-10-01,2.5,4.5,12.3,118.6,20.3,,,D'Autray,
538,2020-11-01,0.6,0.2,7.8,70.2,21.0,,,D'Autray,
539,2020-12-01,-3.7,-5.4,0.6,87.2,22.6,,,D'Autray,
540,2021-01-01,-8.1,-9.6,-3.0,,17.2,,,D'Autray,
541,2021-02-01,-9.2,-12.2,-3.0,64.6,17.3,1018.9,,D'Autray,
542,2021-03-01,-1.7,-5.4,4.7,83.0,,,,D'Autray,
543,2021-04-01,8.1,3.6,13.6,45.4,20.3,1011.8,,D'Autray,
544,2021-05-01,13.0,8.9,20.0,36.3,18.2,1016.5,,D'Autray,
545,2021-06-01,20.2,16.1,26.3,169.1,19.4,1011.8,,D'Autray,
546,2021-07-01,18.8,16.1,24.9,117.5,17.6,1013.7,,D'Autray,
547,2021-08-01,12.7,18.8,28.1,24.3,10.1,1015.3,,D'Autray,
548,2021-09-01,6.9,12.9,22.0,59.1,11.2,1013.8,,D'Autray,
549,2021-10-01,3.8,8.1,15.7,103.4,10.4,1015.1,,D'Autray,
550,2021-11-01,-5.8,-1.1,6.0,64.5,10.6,1016.0,,D'Autray,
551,2021-12-01,-14.0,-8.4,-0.9,103.7,12.0,1015.2,,D'Autray,
552,2022-01-01,-25.6,-18.6,-9.0,59.6,10.3,1018.9,,D'Autray,
553,2022-02-01,-25.5,-13.0,-3.3,97.7,13.2,1020.6,,D'Autray,
554,2022-03-01,-2.7,-5.9,2.1,96.4,,,,D'Autray,
555,2022-04-01,-7.5,1.6,10.3,112.6,13.1,1014.6,,D'Autray,
556,2022-05-01,1.6,10.1,21.7,100.2,11.0,1016.4,,D'Autray,
557,2022-06-01,10.0,14.1,23.4,122.5,11.3,1011.9,,D'Autray,
558,2022-07-01,11.7,17.4,27.2,86.0,11.7,1010.8,,D'Autray,
559,2022-08-01,12.0,16.9,25.8,159.2,9.5,1014.4,,D'Autray,
560,2022-09-01,8.8,11.6,20.2,134.3,10.2,1014.8,,D'Autray,
561,2022-10-01,3.0,4.6,15.6,45.8,10.4,1017.2,,D'Autray,
562,2022-11-01,-8.6,-0.6,7.1,90.6,12.0,1017.0,,D'Autray,
563,2022-12-01,-11.5,-5.9,0.9,123.6,14.3,1018.7,,D'Autray,
564,2023-01-01,-20.5,-9.9,-2.6,88.8,11.9,1016.3,,D'Autray,
565,2023-02-01,-26.8,-13.8,-2.9,73.4,14.7,1016.1,,D'Autray,
566,2023-03-01,-1.1,-4.1,2.6,,,,,D'Autray,
567,2023-04-01,-4.1,1.5,12.8,130.5,14.5,1015.7,,D'Autray,
568,2023-05-01,2.5,7.5,19.4,89.1,15.1,1015.4,,D'Autray,
569,2023-06-01,10.1,14.4,23.4,134.7,11.4,1011.2,,D'Autray,
570,2023-07-01,15.8,18.3,26.3,171.9,10.4,1011.0,,D'Autray,
571,2023-08-01,12.4,15.2,23.8,176.2,11.4,1011.4,,D'Autray,
572,2023-09-01,7.4,13.9,22.5,73.8,10.4,1018.0,,D'Autray,
573,2023-10-01,2.8,9.2,16.0,151.3,13.1,1011.9,,D'Autray,
574,2023-11-01,-5.6,-2.2,4.5,54.7,13.2,1017.3,,D'Autray,
575,2023-12-01,-11.5,-5.4,0.7,105.9,12.3,1019.2,,D'Autray,
576,2016-01-01,-12.1,-11.0,-3.9,52.5,16.9,1013.0,,Montcalm,
577,2016-02-01,-10.7,-12.6,-3.3,159.5,18.2,,,Montcalm,
578,2016-03-01,-10.7,-7.6,0.9,142.6,,,,Montcalm,
579,2016-04-01,0.8,-3.6,6.8,63.1,14.9,,,Montcalm,
580,2016-05-01,13.8,7.1,18.0,92.0,15.3,1013.5,,Montcalm,
581,2016-06-01,14.7,11.6,22.6,104.7,13.5,,,Montcalm,
582,2016-07-01,17.0,15.0,24.8,103.7,8.7,,,Montcalm,
583,2016-08-01,17.5,15.5,25.4,79.9,12.5,,,Montcalm,
584,2016-09-01,13.0,9.7,20.3,,12.2,,,Montcalm,
585,2016-10-01,6.4,4.1,12.2,56.8,12.7,1018.3,,Montcalm,
586,2016-11-01,1.5,0.5,5.6,85.7,,,,Montcalm,
587,2016-12-01,-13.2,-11.2,-3.7,125.0,15.0,1015.6,,Montcalm,
588,2017-01-01,-13.2,-10.4,-3.9,98.1,16.5,,,Montcalm,
589,2017-02-01,-13.0,-11.5,-3.0,85.6,16.2,1012.0,,Montcalm,
590,2017-03-01,-11.6,-10.8,-1.6,102.7,,,,Montcalm,
591,2017-04-01,0.5,-0.2,8.4,140.6,15.6,1017.1,,Montcalm,
592,2017-05-01,9.9,6.7,15.5,106.0,14.9,1012.3,,Montcalm,
593,2017-06-01,14.7,12.2,22.9,92.2,,,,Montcalm,
594,2017-07-01,18.0,14.2,24.3,67.6,12.5,1013.2,,Montcalm,
595,2017-08-01,15.2,11.1,23.0,101.0,,,,Montcalm,
596,2017-09-01,14.4,11.3,21.9,63.9,11.9,,,Montcalm,
597,2017-10-01,7.4,3.9,15.4,204.8,13.9,,,Montcalm,
598,2017-11-01,-3.3,-4.7,3.0,149.4,,,,Montcalm,
599,2017-12-01,-15.9,-13.3,-7.3,85.8,16.9,1015.8,,Montcalm,
600,2018-01-01,-15.8,-16.0,-7.6,122.7,16.3,1019.5,,Montcalm,
601,2018-02-01,-14.4,-15.1,-2.1,8.0,,,,Montcalm,
602,2018-03-01,-3.3,-4.8,1.6,33.8,,,,Montcalm,
603,2018-04-01,-2.1,-2.1,5.8,132.3,,,,Montcalm,
604,2018-05-01,9.6,5.9,19.1,62.4,13.1,,,Montcalm,
605,2018-06-01,15.3,10.8,21.8,143.0,14.0,,,Montcalm,
606,2018-07-01,20.0,14.3,27.2,73.4,,,,Montcalm,
607,2018-08-01,19.8,15.7,26.4,112.5,9.1,1014.9,,Montcalm,
608,2018-09-01,11.8,10.0,20.3,106.4,10.3,1021.5,,Montcalm,
609,2018-10-01,2.7,1.6,8.1,107.0,15.7,1015.6,,Montcalm,
610,2018-11-01,-5.9,-6.8,-0.2,140.6,18.8,1016.3,,Montcalm,
611,2018-12-01,-13.0,-11.5,-4.1,115.9,11.5,1018.2,,Montcalm,
612,2019-01-01,-19.1,-16.8,-8.2,103.1,16.7,1016.3,,Montcalm,
613,2019-02-01,-17.7,-18.7,-6.2,112.4,19.4,1018.6,,Montcalm,
614,2019-03-01,-9.4,-10.0,0.0,92.6,,,,Montcalm,
615,2019-04-01,-0.9,-0.6,6.3,138.4,19.0,1015.0,,Montcalm,
616,2019-05-01,7.4,3.3,15.1,88.5,13.1,1014.8,,Montcalm,
617,2019-06-01,14.8,10.7,21.8,166.5,11.7,1011.7,,Montcalm,
618,2019-07-01,21.0,15.8,27.5,36.4,10.2,1012.4,,Montcalm,
619,2019-08-01,16.3,13.5,24.3,109.7,10.0,1013.3,,Montcalm,
620,2019-09-01,11.3,8.6,17.8,146.9,11.1,1018.3,,Montcalm,
621,2019-10-01,8.3,3.7,11.6,132.4,12.9,1018.6,,Montcalm,
622,2019-11-01,-5.8,-5.6,0.9,71.0,14.1,1016.3,,Montcalm,
623,2019-12-01,-11.7,-11.2,-3.1,79.7,15.4,1016.5,,Montcalm,
624,2020-01-01,-7.5,-10.9,-4.4,97.3,9.5,1018.3,,Montcalm,
625,2020-02-01,-11.6,-17.1,-3.2,63.2,10.7,1014.7,,Montcalm,
626,2020-03-01,-8.9,-7.2,1.7,162.4,,,,Montcalm,
627,2020-04-01,0.3,-1.4,7.1,96.9,11.9,1010.7,,Montcalm,
628,2020-05-01,8.2,6.1,17.8,47.8,9.6,1013.9,,Montcalm,
629,2020-06-01,16.5,12.1,24.3,54.4,9.5,1013.2,,Montcalm,
630,2020-07-01,19.7,17.0,26.8,75.1,8.1,1011.5,,Montcalm,
631,2020-08-01,18.8,13.9,23.7,147.5,11.2,1012.0,,Montcalm,
632,2020-09-01,11.2,6.2,18.5,122.3,7.2,1016.9,,Montcalm,
633,2020-10-01,2.5,2.6,10.5,176.5,7.3,1017.7,,Montcalm,
634,2020-11-01,0.6,-1.7,6.6,80.2,12.6,1017.3,,Montcalm,
635,2020-12-01,-3.7,-6.5,0.0,127.0,13.0,1014.5,,Montcalm,
636,2021-01-01,-8.1,-9.0,-3.5,23.2,13.0,1015.3,,Montcalm,
637,2021-02-01,-9.2,-11.8,-3.6,58.2,13.4,1018.4,,Montcalm,
638,2021-03-01,-1.7,-7.2,3.5,3.6,,,,Montcalm,
639,2021-04-01,8.1,2.5,10.0,36.5,17.2,1011.6,,Montcalm,
640,2021-05-01,13.0,7.5,18.4,65.6,12.5,1016.1,,Montcalm,
641,2021-06-01,20.2,14.1,24.6,168.3,10.2,1011.6,,Montcalm,
642,2021-07-01,18.8,14.4,24.4,134.3,23.1,1013.7,,Montcalm,
643,2021-08-01,12.7,17.6,27.3,39.7,12.3,1015.3,,Montcalm,
644,2021-09-01,6.9,11.1,20.8,134.3,10.0,1013.8,,Montcalm,
645,2021-10-01,3.8,7.8,14.9,67.7,14.0,1015.4,,Montcalm,
646,2021-11-01,-5.8,-1.3,5.2,93.9,12.0,1015.3,,Montcalm,
647,2021-12-01,-14.0,-9.2,-1.6,107.1,14.1,1015.0,,Montcalm,
648,2022-01-01,-25.6,-18.9,-9.1,34.9,12.8,1018.0,,Montcalm,
649,2022-02-01,-25.5,-14.4,-4.9,104.6,14.4,1020.4,,Montcalm,
650,2022-03-01,-2.7,-7.0,0.1,107.3,,,,Montcalm,
651,2022-04-01,-7.5,1.0,8.2,95.6,14.2,1014.2,,Montcalm,
652,2022-05-01,1.6,7.4,18.3,114.5,13.1,1016.3,,Montcalm,
653,2022-06-01,10.0,12.6,22.3,122.3,11.8,1012.0,,Montcalm,
654,2022-07-01,11.7,15.6,26.5,112.4,11.8,1010.2,,Montcalm,
655,2022-08-01,12.0,15.8,25.3,159.3,10.1,1014.3,,Montcalm,
656,2022-09-01,8.8,10.8,19.9,55.6,11.2,1014.4,,Montcalm,
657,2022-10-01,3.0,4.2,15.0,71.0,10.7,1017.3,,Montcalm,
658,2022-11-01,-8.6,-1.9,6.0,112.5,12.7,1016.6,,Montcalm,
659,2022-12-01,-11.5,-5.2,0.3,125.7,16.7,1018.9,,Montcalm,
660,2023-01-01,-20.5,-8.9,-2.7,69.2,13.8,1016.2,,Montcalm,
661,2023-02-01,-26.8,-14.5,-4.4,72.5,13.4,1016.1,,Montcalm,
662,2023-03-01,-1.1,-5.4,2.1,54.6,,,,Montcalm,
663,2023-04-01,-4.1,1.4,9.0,70.0,15.9,1016.2,,Montcalm,
664,2023-05-01,2.5,6.9,18.9,50.5,14.4,1014.9,,Montcalm,
665,2023-06-01,10.1,13.4,21.1,109.3,14.2,1011.9,,Montcalm,
666,2023-07-01,15.8,17.7,25.9,226.8,9.7,1011.2,,Montcalm,
667,2023-08-01,12.4,14.2,22.9,230.1,9.8,1011.3,,Montcalm,
668,2023-09-01,7.4,12.7,21.9,126.0,10.1,1017.8,,Montcalm,
669,2023-10-01,2.8,8.0,16.1,110.3,9.6,1011.8,,Montcalm,
670,2023-11-01,-5.6,-3.4,3.8,93.6,11.2,1016.8,,Montcalm,
671,2023-12-01,-11.5,-5.3,0.5,82.8,13.2,1019.2,,Montcalm,
672,2016-01-01,-12.1,-12.9,-3.8,,10.8,,,La Rivière-du-Nord,
673,2016-02-01,-10.7,,,,,,,La Rivière-du-Nord,
674,2016-03-01,-10.7,,,,,,,La Rivière-du-Nord,
675,2016-04-01,0.8,,,,,,,La Rivière-du-Nord,
676,2016-05-01,13.8,7.3,19.7,,10.1,1014.1,,La Rivière-du-Nord,
677,2016-06-01,14.7,,,,,,,La Rivière-du-Nord,
678,2016-07-01,17.0,,,,,,,La Rivière-du-Nord,
679,2016-08-01,17.5,,,,,,,La Rivière-du-Nord,
680,2016-09-01,13.0,,,,,,,La Rivière-du-Nord,
681,2016-10-01,6.4,3.4,12.2,,7.9,1019.0,,La Rivière-du-Nord,
682,2016-11-01,1.5,-0.5,6.1,,,,,La Rivière-du-Nord,
683,2016-12-01,-13.2,-9.9,-2.5,,,,,La Rivière-du-Nord,
684,2017-01-01,-13.2,-10.6,-2.6,,,,,La Rivière-du-Nord,
685,2017-02-01,-13.0,-9.0,-1.4,,10.8,1012.3,,La Rivière-du-Nord,
686,2017-03-01,-11.6,,,,,,,La Rivière-du-Nord,
687,2017-04-01,0.5,2.3,11.6,,11.4,1015.9,,La Rivière-du-Nord,
688,2017-05-01,9.9,6.9,16.6,,11.2,1011.7,,La Rivière-du-Nord,
689,2017-06-01,14.7,12.2,22.2,,,,,La Rivière-du-Nord,
690,2017-07-01,18.0,14.5,24.3,,8.0,1014.1,,La Rivière-du-Nord,
691,2017-08-01,15.2,12.6,23.4,,,,,La Rivière-du-Nord,
692,2017-09-01,14.4,11.0,22.7,,,,,La Rivière-du-Nord,
693,2017-10-01,7.4,,,,,,,La Rivière-du-Nord,
694,2017-11-01,-3.3,-5.1,2.9,,,,,La Rivière-du-Nord,
695,2017-12-01,-15.9,-13.4,-6.7,,10.6,1016.7,,La Rivière-du-Nord,
696,2018-01-01,-15.8,-15.8,-7.1,,10.5,1020.6,,La Rivière-du-Nord,
697,2018-02-01,-14.4,,,,,,,La Rivière-du-Nord,
698,2018-03-01,-3.3,,,,,,,La Rivière-du-Nord,
699,2018-04-01,-2.1,,,,,,,La Rivière-du-Nord,
700,2018-05-01,9.6,,,,,,,La Rivière-du-Nord,
701,2018-06-01,15.3,,,,,,,La Rivière-du-Nord,
702,2018-07-01,20.0,,28.0,,,,,La Rivière-du-Nord,
703,2018-08-01,19.8,,,,,,,La Rivière-du-Nord,
704,2018-09-01,11.8,,,,,,,La Rivière-du-Nord,
705,2018-10-01,2.7,,,,,,,La Rivière-du-Nord,
706,2018-11-01,-5.9,-5.7,0.7,,,1017.0,,La Rivière-du-Nord,
707,2018-12-01,-13.0,-11.3,-3.0,,8.4,1018.9,,La Rivière-du-Nord,
708,2019-01-01,-19.1,-17.0,-7.4,,,,,La Rivière-du-Nord,
709,2019-02-01,-17.7,-16.0,-4.5,,,,,La Rivière-du-Nord,
710,2019-03-01,-9.4,-10.2,0.3,,,,,La Rivière-du-Nord,
711,2019-04-01,-0.9,-1.5,7.6,,,,,La Rivière-du-Nord,
712,2019-05-01,7.4,5.3,16.2,,,,,La Rivière-du-Nord,
713,2019-06-01,14.8,9.9,22.5,,,,,La Rivière-du-Nord,
714,2019-07-01,21.0,15.2,27.8,,,1013.0,,La Rivière-du-Nord,
715,2019-08-01,16.3,12.7,24.7,,,,,La Rivière-du-Nord,
716,2019-09-01,11.3,8.5,19.4,,,,,La Rivière-du-Nord,
717,2019-10-01,8.3,3.2,12.6,,,,,La Rivière-du-Nord,
718,2019-11-01,-5.8,-6.6,0.8,,,,,La Rivière-du-Nord,
719,2019-12-01,-11.7,,,,,,,La Rivière-du-Nord,
720,2020-01-01,-7.5,-11.3,-2.7,,8.8,1018.9,,La Rivière-du-Nord,
721,2020-02-01,-11.6,-14.3,-2.5,,10.4,1015.3,,La Rivière-du-Nord,
722,2020-03-01,-8.9,-5.8,3.8,,,,,La Rivière-du-Nord,
723,2020-04-01,0.3,-1.6,8.4,,11.8,1011.1,,La Rivière-du-Nord,
724,2020-05-01,8.2,5.4,18.1,,10.6,1015.2,,La Rivière-du-Nord,
