mrc,sector,date,total_kwh,tavg,sector_mrc
Acton,INDUSTRIEL,2018-04-01,1633460.0,-2.1,INDUSTRIELActon
Nicolet-Yamaska,RÉSIDENTIEL,2018-04-01,17411270.0,-2.1,RÉSIDENTIELNicolet-Yamaska
La Vallée-du-Richelieu,AGRICOLE,2018-04-01,1447391.0,-2.1,AGRICOLELa Vallée-du-Richelieu
Montmagny,AGRICOLE,2018-04-01,2251023.0,-2.1,AGRICOLEMontmagny
Montmagny,COMMERCIAL,2018-04-01,6585102.0,-2.1,COMMERCIALMontmagny
Brome-Missisquoi,COMMERCIAL,2018-04-01,29872310.5,-2.1,COMMERCIALBrome-Missisquoi
Brome-Missisquoi,INDUSTRIEL,2018-04-01,24627625.6,-2.1,INDUSTRIELBrome-Missisquoi
Brome-Missisquoi,INSTITUTIONNEL,2018-04-01,5098687.0,-2.1,INSTITUTIONNELBrome-Missisquoi
Brome-Missisquoi,RÉSIDENTIEL,2018-04-01,57684779.0,-2.1,RÉSIDENTIELBrome-Missisquoi
Charlevoix,INDUSTRIEL,2018-04-01,979058.0,-2.1,INDUSTRIELCharlevoix
Charlevoix,INSTITUTIONNEL,2018-04-01,948475.0,-2.1,INSTITUTIONNELCharlevoix
Charlevoix,RÉSIDENTIEL,2018-04-01,12596830.0,-2.1,RÉSIDENTIELCharlevoix
Minganie,INSTITUTIONNEL,2018-04-01,1105164.0,-2.1,INSTITUTIONNELMinganie
La Vallée-du-Richelieu,RÉSIDENTIEL,2018-04-01,89454595.0,-2.1,RÉSIDENTIELLa Vallée-du-Richelieu
La Vallée-du-Richelieu,INDUSTRIEL,2018-04-01,4245567.0,-2.1,INDUSTRIELLa Vallée-du-Richelieu
La Haute-Gaspésie,AGRICOLE,2018-04-01,106532.0,-2.1,AGRICOLELa Haute-Gaspésie
La Vallée-de-la-Gatineau,AGRICOLE,2018-04-01,643116.0,-2.1,AGRICOLELa Vallée-de-la-Gatineau
La Vallée-de-la-Gatineau,COMMERCIAL,2018-04-01,4079613.0,-2.1,COMMERCIALLa Vallée-de-la-Gatineau
Montmagny,RÉSIDENTIEL,2018-04-01,16784234.0,-2.1,RÉSIDENTIELMontmagny
Montmagny,INSTITUTIONNEL,2018-04-01,2264008.0,-2.1,INSTITUTIONNELMontmagny
Montmagny,INDUSTRIEL,2018-04-01,6863743.0,-2.1,INDUSTRIELMontmagny
La Vallée-du-Richelieu,INSTITUTIONNEL,2018-04-01,5666313.0,-2.1,INSTITUTIONNELLa Vallée-du-Richelieu
Minganie,INDUSTRIEL,2018-04-01,1879379.0,-2.1,INDUSTRIELMinganie
Minganie,COMMERCIAL,2018-04-01,2151459.0,-2.1,COMMERCIALMinganie
Minganie,AGRICOLE,2018-04-01,7314.0,-2.1,AGRICOLEMinganie
Rivière-du-Loup,COMMERCIAL,2018-04-01,10545318.0,-2.1,COMMERCIALRivière-du-Loup
Rivière-du-Loup,INDUSTRIEL,2018-04-01,70989729.17666666,-2.1,INDUSTRIELRivière-du-Loup
Rivière-du-Loup,INSTITUTIONNEL,2018-04-01,4942740.0,-2.1,INSTITUTIONNELRivière-du-Loup
Rivière-du-Loup,RÉSIDENTIEL,2018-04-01,25360762.0,-2.1,RÉSIDENTIELRivière-du-Loup
Pierre-De Saurel,RÉSIDENTIEL,2018-04-01,41742898.0,-2.1,RÉSIDENTIELPierre-De Saurel
Pierre-De Saurel,INSTITUTIONNEL,2018-04-01,4121800.0,-2.1,INSTITUTIONNELPierre-De Saurel
Pierre-De Saurel,INDUSTRIEL,2018-04-01,235567165.4,-2.1,INDUSTRIELPierre-De Saurel
Pierre-De Saurel,COMMERCIAL,2018-04-01,10438191.0,-2.1,COMMERCIALPierre-De Saurel
Pierre-De Saurel,AGRICOLE,2018-04-01,1822207.0,-2.1,AGRICOLEPierre-De Saurel
Marguerite-D'Youville,RÉSIDENTIEL,2018-04-01,56897621.0,-2.1,RÉSIDENTIELMarguerite-D'Youville
Marguerite-D'Youville,INSTITUTIONNEL,2018-04-01,6774616.7,-2.1,INSTITUTIONNELMarguerite-D'Youville
Vaudreuil-Soulanges,AGRICOLE,2018-04-01,3188611.0,-2.1,AGRICOLEVaudreuil-Soulanges
Vaudreuil-Soulanges,COMMERCIAL,2018-04-01,31173936.4,-2.1,COMMERCIALVaudreuil-Soulanges
Vaudreuil-Soulanges,INDUSTRIEL,2018-04-01,9863508.0,-2.1,INDUSTRIELVaudreuil-Soulanges
Vaudreuil-Soulanges,INSTITUTIONNEL,2018-04-01,7726714.0,-2.1,INSTITUTIONNELVaudreuil-Soulanges
Rivière-du-Loup,AGRICOLE,2018-04-01,1983656.0,-2.1,AGRICOLERivière-du-Loup
Le Golfe-du-Saint-Laurent,RÉSIDENTIEL,2018-04-01,3833772.0,-2.1,RÉSIDENTIELLe Golfe-du-Saint-Laurent
Rouville,RÉSIDENTIEL,2018-04-01,26813984.0,-2.1,RÉSIDENTIELRouville
Rouville,INSTITUTIONNEL,2018-04-01,20324706.048966076,-2.1,INSTITUTIONNELRouville
La Haute-Côte-Nord,AGRICOLE,2018-04-01,146752.0,-2.1,AGRICOLELa Haute-Côte-Nord
La Haute-Côte-Nord,COMMERCIAL,2018-04-01,2808936.0,-2.1,COMMERCIALLa Haute-Côte-Nord
La Haute-Côte-Nord,INDUSTRIEL,2018-04-01,3798912.6,-2.1,INDUSTRIELLa Haute-Côte-Nord
La Haute-Côte-Nord,INSTITUTIONNEL,2018-04-01,1928715.0,-2.1,INSTITUTIONNELLa Haute-Côte-Nord
La Haute-Côte-Nord,RÉSIDENTIEL,2018-04-01,8879905.0,-2.1,RÉSIDENTIELLa Haute-Côte-Nord
Roussillon,RÉSIDENTIEL,2018-04-01,123561813.0,-2.1,RÉSIDENTIELRoussillon
Roussillon,INSTITUTIONNEL,2018-04-01,11163658.0,-2.1,INSTITUTIONNELRoussillon
Vaudreuil-Soulanges,RÉSIDENTIEL,2018-04-01,122320295.0,-2.1,RÉSIDENTIELVaudreuil-Soulanges
Roussillon,INDUSTRIEL,2018-04-01,36935940.2,-2.1,INDUSTRIELRoussillon
Roussillon,AGRICOLE,2018-04-01,1648148.0,-2.1,AGRICOLERoussillon
Le Golfe-du-Saint-Laurent,COMMERCIAL,2018-04-01,1191599.0,-2.1,COMMERCIALLe Golfe-du-Saint-Laurent
Le Golfe-du-Saint-Laurent,INDUSTRIEL,2018-04-01,6356.0,-2.1,INDUSTRIELLe Golfe-du-Saint-Laurent
Le Golfe-du-Saint-Laurent,INSTITUTIONNEL,2018-04-01,850352.0,-2.1,INSTITUTIONNELLe Golfe-du-Saint-Laurent
Rouville,AGRICOLE,2018-04-01,3188547.0,-2.1,AGRICOLERouville
Rouville,COMMERCIAL,2018-04-01,6760331.0,-2.1,COMMERCIALRouville
Rouville,INDUSTRIEL,2018-04-01,17046144.8,-2.1,INDUSTRIELRouville
Roussillon,COMMERCIAL,2018-04-01,29616880.0,-2.1,COMMERCIALRoussillon
Acton,COMMERCIAL,2018-04-01,3692274.0,-2.1,COMMERCIALActon
Marguerite-D'Youville,INDUSTRIEL,2018-04-01,201777284.1572581,-2.1,INDUSTRIELMarguerite-D'Youville
Marguerite-D'Youville,AGRICOLE,2018-04-01,742922.0,-2.1,AGRICOLEMarguerite-D'Youville
Témiscouata,AGRICOLE,2018-04-01,3469152.0,-2.1,AGRICOLETémiscouata
Témiscouata,COMMERCIAL,2018-04-01,4878635.0,-2.1,COMMERCIALTémiscouata
Témiscouata,INDUSTRIEL,2018-04-01,17831112.9,-2.1,INDUSTRIELTémiscouata
Témiscouata,INSTITUTIONNEL,2018-04-01,2754398.0,-2.1,INSTITUTIONNELTémiscouata
Témiscouata,RÉSIDENTIEL,2018-04-01,14818380.0,-2.1,RÉSIDENTIELTémiscouata
Les Jardins-de-Napierville,RÉSIDENTIEL,2018-04-01,22244295.0,-2.1,RÉSIDENTIELLes Jardins-de-Napierville
Les Jardins-de-Napierville,INSTITUTIONNEL,2018-04-01,1167967.0,-2.1,INSTITUTIONNELLes Jardins-de-Napierville
Les Jardins-de-Napierville,INDUSTRIEL,2018-04-01,3718699.0,-2.1,INDUSTRIELLes Jardins-de-Napierville
Beauce-Sartigan,AGRICOLE,2018-04-01,3369424.0,-2.1,AGRICOLEBeauce-Sartigan
Beauce-Sartigan,COMMERCIAL,2018-04-01,15235842.0,-2.1,COMMERCIALBeauce-Sartigan
Beauce-Sartigan,INDUSTRIEL,2018-04-01,26719471.0,-2.1,INDUSTRIELBeauce-Sartigan
Beauce-Sartigan,INSTITUTIONNEL,2018-04-01,3999537.0,-2.1,INSTITUTIONNELBeauce-Sartigan
Beauce-Sartigan,RÉSIDENTIEL,2018-04-01,38630660.0,-2.1,RÉSIDENTIELBeauce-Sartigan
Les Jardins-de-Napierville,COMMERCIAL,2018-04-01,7978787.0,-2.1,COMMERCIALLes Jardins-de-Napierville
Les Jardins-de-Napierville,AGRICOLE,2018-04-01,7476860.0,-2.1,AGRICOLELes Jardins-de-Napierville
Beauce-Centre,AGRICOLE,2018-04-01,2785242.0,-2.1,AGRICOLEBeauce-Centre
Beauce-Centre,COMMERCIAL,2018-04-01,5132363.0,-2.1,COMMERCIALBeauce-Centre
Beauce-Centre,INDUSTRIEL,2018-04-01,8053234.0,-2.1,INDUSTRIELBeauce-Centre
Beauce-Centre,INSTITUTIONNEL,2018-04-01,1286043.0,-2.1,INSTITUTIONNELBeauce-Centre
Rimouski-Neigette,RÉSIDENTIEL,2018-04-01,43324520.0,-2.1,RÉSIDENTIELRimouski-Neigette
Rimouski-Neigette,INSTITUTIONNEL,2018-04-01,7400436.0,-2.1,INSTITUTIONNELRimouski-Neigette
Rimouski-Neigette,INDUSTRIEL,2018-04-01,1954782.0,-2.1,INDUSTRIELRimouski-Neigette
Rimouski-Neigette,COMMERCIAL,2018-04-01,19955348.0,-2.1,COMMERCIALRimouski-Neigette
Rimouski-Neigette,AGRICOLE,2018-04-01,1875311.0,-2.1,AGRICOLERimouski-Neigette
Les Maskoutains,RÉSIDENTIEL,2018-04-01,57391260.0,-2.1,RÉSIDENTIELLes Maskoutains
Les Maskoutains,INSTITUTIONNEL,2018-04-01,10987852.0,-2.1,INSTITUTIONNELLes Maskoutains
Marguerite-D'Youville,COMMERCIAL,2018-04-01,15396690.0,-2.1,COMMERCIALMarguerite-D'Youville
Manicouagan,AGRICOLE,2018-04-01,152388.0,-2.1,AGRICOLEManicouagan
Manicouagan,INDUSTRIEL,2018-04-01,358281577.6763441,-2.1,INDUSTRIELManicouagan
Manicouagan,INSTITUTIONNEL,2018-04-01,20034069.71333333,-2.1,INSTITUTIONNELManicouagan
Manicouagan,RÉSIDENTIEL,2018-04-01,16459487.0,-2.1,RÉSIDENTIELManicouagan
Les Maskoutains,INDUSTRIEL,2018-04-01,24447569.36285714,-2.1,INDUSTRIELLes Maskoutains
Les Maskoutains,COMMERCIAL,2018-04-01,33347233.7,-2.1,COMMERCIALLes Maskoutains
Les Maskoutains,AGRICOLE,2018-04-01,7392749.0,-2.1,AGRICOLELes Maskoutains
Beauce-Centre,RÉSIDENTIEL,2018-04-01,13354688.0,-2.1,RÉSIDENTIELBeauce-Centre
Manicouagan,COMMERCIAL,2018-04-01,5834710.9,-2.1,COMMERCIALManicouagan
Acton,AGRICOLE,2018-04-01,3403771.0,-2.1,AGRICOLEActon
La Vallée-du-Richelieu,COMMERCIAL,2018-04-01,22299605.0,-2.1,COMMERCIALLa Vallée-du-Richelieu
Charlevoix-Est,COMMERCIAL,2018-04-01,4809251.0,-2.1,COMMERCIALCharlevoix-Est
Lotbinière,INDUSTRIEL,2018-04-01,8383093.8,-2.1,INDUSTRIELLotbinière
Lotbinière,INSTITUTIONNEL,2018-04-01,1707395.0,-2.1,INSTITUTIONNELLotbinière
Lotbinière,RÉSIDENTIEL,2018-04-01,22783835.0,-2.1,RÉSIDENTIELLotbinière
Le Granit,AGRICOLE,2018-04-01,4343506.0,-2.1,AGRICOLELe Granit
Mékinac,AGRICOLE,2018-04-01,1067407.0,-2.1,AGRICOLEMékinac
Mékinac,COMMERCIAL,2018-04-01,2214142.0,-2.1,COMMERCIALMékinac
Mékinac,INDUSTRIEL,2018-04-01,2385044.0,-2.1,INDUSTRIELMékinac
Mékinac,INSTITUTIONNEL,2018-04-01,633285.0,-2.1,INSTITUTIONNELMékinac
Le Granit,COMMERCIAL,2018-04-01,4432764.0,-2.1,COMMERCIALLe Granit
Le Granit,INDUSTRIEL,2018-04-01,17971861.6,-2.1,INDUSTRIELLe Granit
Le Granit,INSTITUTIONNEL,2018-04-01,2611839.0,-2.1,INSTITUTIONNELLe Granit
Mékinac,RÉSIDENTIEL,2018-04-01,11923838.0,-2.1,RÉSIDENTIELMékinac
La Haute-Yamaska,RÉSIDENTIEL,2018-04-01,68254405.0,-2.1,RÉSIDENTIELLa Haute-Yamaska
Charlevoix-Est,RÉSIDENTIEL,2018-04-01,13416938.0,-2.1,RÉSIDENTIELCharlevoix-Est
Charlevoix-Est,INSTITUTIONNEL,2018-04-01,2043439.0,-2.1,INSTITUTIONNELCharlevoix-Est
Charlevoix-Est,INDUSTRIEL,2018-04-01,64507235.55849462,-2.1,INDUSTRIELCharlevoix-Est
Thérèse-De Blainville,RÉSIDENTIEL,2018-04-01,116665533.0,-2.1,RÉSIDENTIELThérèse-De Blainville
Lotbinière,COMMERCIAL,2018-04-01,5529034.0,-2.1,COMMERCIALLotbinière
Lotbinière,AGRICOLE,2018-04-01,6659219.0,-2.1,AGRICOLELotbinière
Les Basques,AGRICOLE,2018-04-01,1378778.0,-2.1,AGRICOLELes Basques
Les Basques,COMMERCIAL,2018-04-01,2179369.0,-2.1,COMMERCIALLes Basques
La Haute-Yamaska,INSTITUTIONNEL,2018-04-01,5628244.0,-2.1,INSTITUTIONNELLa Haute-Yamaska
La Haute-Yamaska,INDUSTRIEL,2018-04-01,17777442.064285714,-2.1,INDUSTRIELLa Haute-Yamaska
Charlevoix-Est,AGRICOLE,2018-04-01,415594.0,-2.1,AGRICOLECharlevoix-Est
La Haute-Yamaska,COMMERCIAL,2018-04-01,21922523.0,-2.1,COMMERCIALLa Haute-Yamaska
La Haute-Yamaska,AGRICOLE,2018-04-01,2637203.0,-2.1,AGRICOLELa Haute-Yamaska
Maskinongé,AGRICOLE,2018-04-01,2756187.0,-2.1,AGRICOLEMaskinongé
Maskinongé,COMMERCIAL,2018-04-01,7620780.0,-2.1,COMMERCIALMaskinongé
Maskinongé,INDUSTRIEL,2018-04-01,8900473.868571429,-2.1,INDUSTRIELMaskinongé
Thérèse-De Blainville,INSTITUTIONNEL,2018-04-01,11357258.0,-2.1,INSTITUTIONNELThérèse-De Blainville
Maskinongé,INSTITUTIONNEL,2018-04-01,1439463.0,-2.1,INSTITUTIONNELMaskinongé
Les Chenaux,RÉSIDENTIEL,2018-04-01,15526423.0,-2.1,RÉSIDENTIELLes Chenaux
Les Chenaux,INSTITUTIONNEL,2018-04-01,778314.0,-2.1,INSTITUTIONNELLes Chenaux
Les Chenaux,INDUSTRIEL,2018-04-01,372685.0,-2.1,INDUSTRIELLes Chenaux
Les Chenaux,COMMERCIAL,2018-04-01,2490093.0,-2.1,COMMERCIALLes Chenaux
Les Chenaux,AGRICOLE,2018-04-01,1646448.0,-2.1,AGRICOLELes Chenaux
Les Basques,RÉSIDENTIEL,2018-04-01,6568408.0,-2.1,RÉSIDENTIELLes Basques
Les Basques,INSTITUTIONNEL,2018-04-01,691661.0,-2.1,INSTITUTIONNELLes Basques
Les Basques,INDUSTRIEL,2018-04-01,230048.0,-2.1,INDUSTRIELLes Basques
Maskinongé,RÉSIDENTIEL,2018-04-01,30475523.0,-2.1,RÉSIDENTIELMaskinongé
Thérèse-De Blainville,INDUSTRIEL,2018-04-01,12918156.3,-2.1,INDUSTRIELThérèse-De Blainville
Le Granit,RÉSIDENTIEL,2018-04-01,18892647.0,-2.1,RÉSIDENTIELLe Granit
Thérèse-De Blainville,AGRICOLE,2018-04-01,598050.0,-2.1,AGRICOLEThérèse-De Blainville
Les Collines-de-l'Outaouais,INDUSTRIEL,2018-04-01,275104.0,-2.1,INDUSTRIELLes Collines-de-l'Outaouais
Les Collines-de-l'Outaouais,INSTITUTIONNEL,2018-04-01,988291.0,-2.1,INSTITUTIONNELLes Collines-de-l'Outaouais
Les Collines-de-l'Outaouais,COMMERCIAL,2018-04-01,5787031.0,-2.1,COMMERCIALLes Collines-de-l'Outaouais
L'Érable,COMMERCIAL,2018-04-01,7375895.0,-2.1,COMMERCIALL'Érable
L'Érable,RÉSIDENTIEL,2018-04-01,16934809.0,-2.1,RÉSIDENTIELL'Érable
L'Érable,INSTITUTIONNEL,2018-04-01,1591116.0,-2.1,INSTITUTIONNELL'Érable
L'Érable,INDUSTRIEL,2018-04-01,7535958.0,-2.1,INDUSTRIELL'Érable
Les Collines-de-l'Outaouais,RÉSIDENTIEL,2018-04-01,47773897.0,-2.1,RÉSIDENTIELLes Collines-de-l'Outaouais
Coaticook,INSTITUTIONNEL,2018-04-01,9285836.753333334,-2.1,INSTITUTIONNELCoaticook
Coaticook,INDUSTRIEL,2018-04-01,6325072.0,-2.1,INDUSTRIELCoaticook
Les Collines-de-l'Outaouais,AGRICOLE,2018-04-01,674035.0,-2.1,AGRICOLELes Collines-de-l'Outaouais
Coaticook,RÉSIDENTIEL,2018-04-01,8263978.0,-2.1,RÉSIDENTIELCoaticook
Coaticook,COMMERCIAL,2018-04-01,3513957.0,-2.1,COMMERCIALCoaticook
Thérèse-De Blainville,COMMERCIAL,2018-04-01,36281913.0,-2.1,COMMERCIALThérèse-De Blainville
Coaticook,AGRICOLE,2018-04-01,3938670.0,-2.1,AGRICOLECoaticook
Le Domaine-du-Roy,RÉSIDENTIEL,2018-05-01,16630890.0,9.6,RÉSIDENTIELLe Domaine-du-Roy
Le Domaine-du-Roy,INSTITUTIONNEL,2018-05-01,3512549.0,9.6,INSTITUTIONNELLe Domaine-du-Roy
Le Domaine-du-Roy,INDUSTRIEL,2018-05-01,29218113.200000003,9.6,INDUSTRIELLe Domaine-du-Roy
Le Domaine-du-Roy,COMMERCIAL,2018-05-01,8224386.3,9.6,COMMERCIALLe Domaine-du-Roy
Le Domaine-du-Roy,AGRICOLE,2018-05-01,753858.0,9.6,AGRICOLELe Domaine-du-Roy
La Haute-Côte-Nord,INSTITUTIONNEL,2018-05-01,1414207.0,9.6,INSTITUTIONNELLa Haute-Côte-Nord
La Haute-Côte-Nord,INDUSTRIEL,2018-05-01,3716012.8,9.6,INDUSTRIELLa Haute-Côte-Nord
Roussillon,INDUSTRIEL,2018-05-01,38135441.0,9.6,INDUSTRIELRoussillon
La Haute-Côte-Nord,COMMERCIAL,2018-05-01,2523161.0,9.6,COMMERCIALLa Haute-Côte-Nord
La Haute-Côte-Nord,AGRICOLE,2018-05-01,138172.0,9.6,AGRICOLELa Haute-Côte-Nord
Les Etchemins,COMMERCIAL,2018-05-01,2819151.0,9.6,COMMERCIALLes Etchemins
L'Assomption,RÉSIDENTIEL,2018-05-01,56203268.0,9.6,RÉSIDENTIELL'Assomption
Les Maskoutains,AGRICOLE,2018-05-01,7086711.0,9.6,AGRICOLELes Maskoutains
Roussillon,RÉSIDENTIEL,2018-05-01,77485476.0,9.6,RÉSIDENTIELRoussillon
Joliette,INSTITUTIONNEL,2018-05-01,25337536.183870967,9.6,INSTITUTIONNELJoliette
Les Laurentides,RÉSIDENTIEL,2018-05-01,37603409.0,9.6,RÉSIDENTIELLes Laurentides
Les Laurentides,INSTITUTIONNEL,2018-05-01,3064071.0,9.6,INSTITUTIONNELLes Laurentides
Les Maskoutains,COMMERCIAL,2018-05-01,32627187.3,9.6,COMMERCIALLes Maskoutains
Les Laurentides,INDUSTRIEL,2018-05-01,1332875.0,9.6,INDUSTRIELLes Laurentides
Les Laurentides,COMMERCIAL,2018-05-01,13885392.0,9.6,COMMERCIALLes Laurentides
Les Laurentides,AGRICOLE,2018-05-01,389896.0,9.6,AGRICOLELes Laurentides
Roussillon,INSTITUTIONNEL,2018-05-01,9686199.0,9.6,INSTITUTIONNELRoussillon
La Haute-Côte-Nord,RÉSIDENTIEL,2018-05-01,6149334.0,9.6,RÉSIDENTIELLa Haute-Côte-Nord
Joliette,RÉSIDENTIEL,2018-05-01,25319998.0,9.6,RÉSIDENTIELJoliette
L'Assomption,AGRICOLE,2018-05-01,663012.0,9.6,AGRICOLEL'Assomption
Manicouagan,AGRICOLE,2018-05-01,124479.0,9.6,AGRICOLEManicouagan
L'Assomption,COMMERCIAL,2018-05-01,19654792.0,9.6,COMMERCIALL'Assomption
L'Assomption,INDUSTRIEL,2018-05-01,2930296.0,9.6,INDUSTRIELL'Assomption
L'Assomption,INSTITUTIONNEL,2018-05-01,5373120.0,9.6,INSTITUTIONNELL'Assomption
Les Maskoutains,INDUSTRIEL,2018-05-01,25625355.47428571,9.6,INDUSTRIELLes Maskoutains
Manicouagan,COMMERCIAL,2018-05-01,5033876.9,9.6,COMMERCIALManicouagan
Les Etchemins,INSTITUTIONNEL,2018-05-01,899895.0,9.6,INSTITUTIONNELLes Etchemins
Manicouagan,INSTITUTIONNEL,2018-05-01,15645079.825376345,9.6,INSTITUTIONNELManicouagan
Bonaventure,RÉSIDENTIEL,2018-05-01,10217720.0,9.6,RÉSIDENTIELBonaventure
Bonaventure,INSTITUTIONNEL,2018-05-01,1704786.0,9.6,INSTITUTIONNELBonaventure
Bonaventure,INDUSTRIEL,2018-05-01,1008008.0,9.6,INDUSTRIELBonaventure
Bonaventure,COMMERCIAL,2018-05-01,3996473.0,9.6,COMMERCIALBonaventure
Bonaventure,AGRICOLE,2018-05-01,252133.0,9.6,AGRICOLEBonaventure
Les Jardins-de-Napierville,INDUSTRIEL,2018-05-01,3736841.0,9.6,INDUSTRIELLes Jardins-de-Napierville
Les Jardins-de-Napierville,COMMERCIAL,2018-05-01,7285939.0,9.6,COMMERCIALLes Jardins-de-Napierville
Maria-Chapdelaine,RÉSIDENTIEL,2018-05-01,13252070.0,9.6,RÉSIDENTIELMaria-Chapdelaine
Les Jardins-de-Napierville,AGRICOLE,2018-05-01,5311481.0,9.6,AGRICOLELes Jardins-de-Napierville
Abitibi,INDUSTRIEL,2018-05-01,65915983.0,9.6,INDUSTRIELAbitibi
Abitibi,COMMERCIAL,2018-05-01,7612194.0,9.6,COMMERCIALAbitibi
Abitibi,AGRICOLE,2018-05-01,390658.0,9.6,AGRICOLEAbitibi
Les Chenaux,RÉSIDENTIEL,2018-05-01,9729224.0,9.6,RÉSIDENTIELLes Chenaux
La Haute-Yamaska,RÉSIDENTIEL,2018-05-01,40217509.0,9.6,RÉSIDENTIELLa Haute-Yamaska
La Haute-Yamaska,INSTITUTIONNEL,2018-05-01,5058438.0,9.6,INSTITUTIONNELLa Haute-Yamaska
La Haute-Yamaska,INDUSTRIEL,2018-05-01,18601058.914285712,9.6,INDUSTRIELLa Haute-Yamaska
Abitibi,INSTITUTIONNEL,2018-05-01,7675662.041290322,9.6,INSTITUTIONNELAbitibi
Maria-Chapdelaine,INSTITUTIONNEL,2018-05-01,2599235.0,9.6,INSTITUTIONNELMaria-Chapdelaine
Maria-Chapdelaine,INDUSTRIEL,2018-05-01,50254917.27913979,9.6,INDUSTRIELMaria-Chapdelaine
Maria-Chapdelaine,COMMERCIAL,2018-05-01,5043656.0,9.6,COMMERCIALMaria-Chapdelaine
Manicouagan,RÉSIDENTIEL,2018-05-01,11320585.0,9.6,RÉSIDENTIELManicouagan
Les Etchemins,INDUSTRIEL,2018-05-01,2604618.0,9.6,INDUSTRIELLes Etchemins
La Haute-Gaspésie,AGRICOLE,2018-05-01,62004.0,9.6,AGRICOLELa Haute-Gaspésie
Les Etchemins,RÉSIDENTIEL,2018-05-01,8470304.0,9.6,RÉSIDENTIELLes Etchemins
Les Chenaux,AGRICOLE,2018-05-01,1407322.0,9.6,AGRICOLELes Chenaux
Les Chenaux,COMMERCIAL,2018-05-01,2222132.0,9.6,COMMERCIALLes Chenaux
Les Chenaux,INDUSTRIEL,2018-05-01,319369.0,9.6,INDUSTRIELLes Chenaux
Les Chenaux,INSTITUTIONNEL,2018-05-01,603159.0,9.6,INSTITUTIONNELLes Chenaux
Pontiac,AGRICOLE,2018-05-01,557956.0,9.6,AGRICOLEPontiac
Pontiac,COMMERCIAL,2018-05-01,1971473.0,9.6,COMMERCIALPontiac
Pontiac,INDUSTRIEL,2018-05-01,137085.0,9.6,INDUSTRIELPontiac
Pontiac,INSTITUTIONNEL,2018-05-01,868761.0,9.6,INSTITUTIONNELPontiac
Maria-Chapdelaine,AGRICOLE,2018-05-01,2164145.0,9.6,AGRICOLEMaria-Chapdelaine
Pontiac,RÉSIDENTIEL,2018-05-01,7720462.0,9.6,RÉSIDENTIELPontiac
Abitibi,RÉSIDENTIEL,2018-05-01,10769844.0,9.6,RÉSIDENTIELAbitibi
Les Jardins-de-Napierville,RÉSIDENTIEL,2018-05-01,13624394.0,9.6,RÉSIDENTIELLes Jardins-de-Napierville
Les Jardins-de-Napierville,INSTITUTIONNEL,2018-05-01,963205.0,9.6,INSTITUTIONNELLes Jardins-de-Napierville
Manicouagan,INDUSTRIEL,2018-05-01,364981292.93655914,9.6,INDUSTRIELManicouagan
La Haute-Gaspésie,COMMERCIAL,2018-05-01,3416446.0,9.6,COMMERCIALLa Haute-Gaspésie
Les Maskoutains,RÉSIDENTIEL,2018-05-01,33313787.0,9.6,RÉSIDENTIELLes Maskoutains
Joliette,COMMERCIAL,2018-05-01,9908791.0,9.6,COMMERCIALJoliette
Le Golfe-du-Saint-Laurent,COMMERCIAL,2018-05-01,1144906.0,9.6,COMMERCIALLe Golfe-du-Saint-Laurent
Le Golfe-du-Saint-Laurent,INDUSTRIEL,2018-05-01,8088.0,9.6,INDUSTRIELLe Golfe-du-Saint-Laurent
Le Golfe-du-Saint-Laurent,INSTITUTIONNEL,2018-05-01,708821.0,9.6,INSTITUTIONNELLe Golfe-du-Saint-Laurent
Le Golfe-du-Saint-Laurent,RÉSIDENTIEL,2018-05-01,2783797.0,9.6,RÉSIDENTIELLe Golfe-du-Saint-Laurent
La Côte-de-Gaspé,RÉSIDENTIEL,2018-05-01,11247324.0,9.6,RÉSIDENTIELLa Côte-de-Gaspé
La Côte-de-Gaspé,INSTITUTIONNEL,2018-05-01,2736760.0,9.6,INSTITUTIONNELLa Côte-de-Gaspé
La Côte-de-Gaspé,INDUSTRIEL,2018-05-01,1934913.0,9.6,INDUSTRIELLa Côte-de-Gaspé
Rouville,RÉSIDENTIEL,2018-05-01,16021764.0,9.6,RÉSIDENTIELRouville
La Côte-de-Gaspé,COMMERCIAL,2018-05-01,5442045.0,9.6,COMMERCIALLa Côte-de-Gaspé
Thérèse-De Blainville,AGRICOLE,2018-05-01,434834.0,9.6,AGRICOLEThérèse-De Blainville
Thérèse-De Blainville,COMMERCIAL,2018-05-01,34587828.0,9.6,COMMERCIALThérèse-De Blainville
Thérèse-De Blainville,INDUSTRIEL,2018-05-01,13750890.8,9.6,INDUSTRIELThérèse-De Blainville
Le Granit,RÉSIDENTIEL,2018-05-01,11303986.0,9.6,RÉSIDENTIELLe Granit
Le Granit,INSTITUTIONNEL,2018-05-01,2029726.0,9.6,INSTITUTIONNELLe Granit
Pierre-De Saurel,RÉSIDENTIEL,2018-05-01,24283532.0,9.6,RÉSIDENTIELPierre-De Saurel
Pierre-De Saurel,INSTITUTIONNEL,2018-05-01,3545415.0,9.6,INSTITUTIONNELPierre-De Saurel
La Côte-de-Gaspé,AGRICOLE,2018-05-01,120511.0,9.6,AGRICOLELa Côte-de-Gaspé
Pierre-De Saurel,INDUSTRIEL,2018-05-01,132861369.2,9.6,INDUSTRIELPierre-De Saurel
